h5_index,set_type,cluster_label
2138,train,1
2139,train,4
2140,train,1
2141,train,1
2142,train,0
2143,train,5
2144,train,0
2145,train,4
2146,train,2
2147,train,1
2148,train,4
2149,train,3
2150,train,1
2151,train,4
2152,train,5
2153,train,1
2154,train,0
2155,train,1
2156,train,5
2157,train,2
2158,train,5
2159,train,3
2160,train,0
2161,train,1
2162,train,1
2163,train,1
2164,train,4
2165,train,1
2166,train,0
2167,train,1
2168,train,2
2169,train,1
2170,train,5
2171,train,3
2172,train,4
2173,train,5
2174,train,5
2175,train,2
2176,train,0
2177,train,1
2178,train,1
2179,train,1
2180,train,4
2181,train,4
2182,train,1
2183,train,5
2184,train,1
2185,train,5
2186,train,1
2187,train,5
2188,train,5
2189,train,1
2190,train,5
2191,train,4
2192,train,5
2193,train,0
2194,train,5
2195,train,4
2196,train,1
2197,train,0
2198,train,1
2199,train,0
2200,train,5
2201,train,2
2202,train,3
2203,train,0
2204,train,5
2205,train,1
2206,train,1
2207,train,5
2208,train,0
2209,train,1
2210,train,5
2211,train,0
2212,train,4
2213,train,1
2214,train,4
2215,train,1
2216,train,4
2217,train,4
2218,train,1
2219,train,1
2220,train,1
2221,train,4
2222,train,5
2223,train,1
2224,train,2
2225,train,1
2226,train,2
2227,train,3
2228,train,0
2229,train,2
2230,train,5
2231,train,5
2232,train,1
2233,train,3
2234,train,5
2235,train,1
2236,train,1
2237,train,0
2238,train,4
2239,train,5
2240,train,4
2241,train,5
2242,train,0
2243,train,0
2244,train,4
2245,train,4
2246,train,5
2247,train,2
2248,train,0
2249,train,5
2250,train,1
2251,train,0
2252,train,1
2253,train,1
2254,train,4
2255,train,4
2256,train,1
2257,train,1
2258,train,1
2259,train,4
2260,train,2
2261,train,1
2262,train,2
2263,train,4
2264,train,2
2265,train,1
2266,train,1
2267,train,1
2268,train,0
2269,train,1
2270,train,4
2271,train,1
2272,train,1
2273,train,1
2274,train,2
2275,train,1
2276,train,2
2277,train,4
2278,train,5
2279,train,5
2280,train,1
2281,train,4
2282,train,1
2283,train,4
2284,train,5
2285,train,3
2286,train,0
2287,train,1
2288,train,5
2289,train,5
2290,train,0
2291,train,5
2292,train,0
2293,train,4
2294,train,2
2295,train,5
2296,train,1
2297,train,2
2298,train,1
2299,train,1
2300,train,1
2301,train,0
2302,train,0
2303,train,1
2304,train,1
2305,train,1
2306,train,5
2307,train,5
2308,train,1
2309,train,5
2310,train,1
2311,train,5
2312,train,2
2313,train,1
2314,train,0
2315,train,1
2316,train,1
2317,train,5
2318,train,1
2319,train,2
2320,train,2
2321,train,0
2322,train,5
2323,train,2
2324,train,5
2325,train,1
2326,train,2
2327,train,5
2328,train,0
2329,train,1
2330,train,1
2331,train,5
2332,train,5
2333,train,4
2334,train,5
2335,train,5
2336,train,0
2337,train,1
2338,train,4
2339,train,5
2340,train,0
2341,train,2
2342,train,4
2343,train,4
2344,train,1
2345,train,1
2346,train,0
2347,train,1
2348,train,5
2349,train,1
2350,train,2
2351,train,0
2352,train,3
2353,train,1
2354,train,5
2355,train,4
2356,train,4
2357,train,0
2358,train,2
2359,train,5
2360,train,4
2361,train,4
2362,train,1
2363,train,0
2364,train,4
2365,train,5
2366,train,1
2367,train,1
2368,train,4
2369,train,1
2370,train,2
2371,train,5
2372,train,2
2373,train,2
2374,train,1
2375,train,1
2376,train,1
2377,train,4
2378,train,1
2379,train,4
2380,train,1
2381,train,1
2382,train,0
2383,train,1
2384,train,5
2385,train,1
2386,train,1
2387,train,2
2388,train,1
2389,train,4
2390,train,4
2391,train,1
2392,train,4
2393,train,4
2394,train,2
2395,train,1
2396,train,1
2397,train,0
2398,train,2
2399,train,0
2400,train,5
2401,train,1
2402,train,4
2403,train,4
2404,train,1
2405,train,1
2406,train,4
2407,train,4
2408,train,0
2409,train,0
2410,train,1
2411,train,5
2412,train,0
2413,train,1
2414,train,0
2415,train,0
2416,train,1
2417,train,2
2418,train,4
2419,train,1
2420,train,4
2421,train,1
2422,train,2
2423,train,1
2424,train,4
2425,train,1
2426,train,2
2427,train,1
2428,train,1
2429,train,5
2430,train,1
2431,train,2
2432,train,2
2433,train,1
2434,train,4
2435,train,1
2436,train,1
2437,train,2
2438,train,1
2439,train,5
2440,train,4
2441,train,2
2442,train,1
2443,train,4
2444,train,0
2445,train,0
2446,train,5
2447,train,1
2448,train,2
2449,train,4
2450,train,1
2451,train,0
2452,train,1
2453,train,2
2454,train,5
2455,train,0
2456,train,4
2457,train,5
2458,train,1
2459,train,2
2460,train,4
2461,train,0
2462,train,0
2463,train,4
2464,train,1
2465,train,2
2466,train,5
2467,train,1
2468,train,1
2469,train,0
2470,train,2
2471,train,4
2472,train,5
2473,train,0
2474,train,4
2475,train,1
2476,train,0
2477,train,0
2478,train,1
2479,train,4
2480,train,4
2481,train,0
2482,train,1
2483,train,1
2484,train,5
2485,train,2
2486,train,1
2487,train,5
2488,train,1
2489,train,1
2490,train,5
2491,train,5
2492,train,1
2493,train,0
2494,train,5
2495,train,1
2496,train,5
2497,train,0
2498,train,5
2499,train,4
2500,train,0
2501,train,1
2502,train,5
2503,train,1
2504,train,1
2505,train,1
2506,train,1
2507,train,4
2508,train,1
2509,train,2
2510,train,4
2511,train,0
2512,train,1
2513,train,1
2514,train,4
2515,train,1
2516,train,1
2517,train,4
2518,train,2
2519,train,1
2520,train,4
2521,train,0
2522,train,5
2523,train,4
2524,train,5
2525,train,4
2526,train,1
2527,train,4
2528,train,0
2529,train,0
2530,train,1
2531,train,1
2532,train,2
2533,train,5
2534,train,4
2535,train,4
2536,train,5
2537,train,4
2538,train,1
2539,train,1
2540,train,5
2541,train,1
2542,train,1
2543,train,0
2544,train,5
2545,train,1
2546,train,1
2547,train,1
2548,train,3
2549,train,4
2550,train,1
2551,train,5
2552,train,0
2553,train,1
2554,train,1
2555,train,3
2556,train,5
2557,train,0
2558,train,5
2559,train,4
2560,train,5
2561,train,1
2562,train,0
2563,train,2
2564,train,5
2565,train,1
2566,train,5
2567,train,0
2568,train,1
2569,train,0
2570,train,4
2571,train,1
2572,train,1
2573,train,4
2574,train,5
2575,train,1
2576,train,1
2577,train,4
2578,train,0
2579,train,4
2580,train,1
2581,train,1
2582,train,3
2583,train,1
2584,train,0
2585,train,5
2586,train,1
2587,train,1
2588,train,4
2589,train,1
2590,train,0
2591,train,1
2592,train,1
2593,train,5
2594,train,0
2595,train,1
2596,train,5
2597,train,1
2598,train,1
2599,train,3
2600,train,5
2601,train,1
2602,train,1
2603,train,1
2604,train,1
2605,train,4
2606,train,1
2607,train,0
2608,train,1
2609,train,5
2610,train,4
2611,train,0
2612,train,1
2613,train,5
2614,train,1
2615,train,0
2616,train,0
2617,train,1
2618,train,1
2619,train,5
2620,train,2
2621,train,1
2622,train,1
2623,train,1
2624,train,1
2625,train,1
2626,train,5
2627,train,1
2628,train,1
2629,train,1
2630,train,3
2631,train,4
2632,train,1
2633,train,1
2634,train,4
2635,train,1
2636,train,1
2637,train,1
2638,train,4
2639,train,5
2640,train,1
2641,train,0
2642,train,5
2643,train,1
2644,train,5
2645,train,4
2646,train,0
2647,train,1
2648,train,5
2649,train,2
2650,train,1
2651,train,5
2652,train,5
2653,train,4
2654,train,2
2655,train,3
2656,train,2
2657,train,4
2658,train,1
2659,train,1
2660,train,2
2661,train,4
2662,train,1
2663,train,1
2664,train,1
2665,train,4
2666,train,3
2667,train,1
2668,train,1
2669,train,4
2670,train,5
2671,train,5
2672,train,1
2673,train,4
2674,train,1
2675,train,1
2676,train,4
2677,train,1
2678,train,4
2679,train,1
2680,train,5
2681,train,1
2682,train,1
2683,train,3
2684,train,4
2685,train,2
2686,train,1
2687,train,2
2688,train,3
2689,train,1
2690,train,1
2691,train,0
2692,train,5
2693,train,5
2694,train,0
2695,train,5
2696,train,2
2697,train,0
2698,train,0
2699,train,1
2700,train,1
2701,train,5
2702,train,5
2703,train,1
2704,train,1
2705,train,0
2706,train,4
2707,train,1
2708,train,3
2709,train,2
2710,train,0
2711,train,4
2712,train,1
2713,train,5
2714,train,2
2715,train,1
2716,train,0
2717,train,0
2718,train,1
2719,train,1
2720,train,1
2721,train,1
2722,train,5
2723,train,5
2724,train,3
2725,train,5
2726,train,4
2727,train,0
2728,train,4
2729,train,4
2730,train,1
2731,train,5
2732,train,4
2733,train,5
2734,train,4
2735,train,5
2736,train,4
2737,train,5
2738,train,1
2739,train,4
2740,train,4
2741,train,5
2742,train,2
2743,train,4
2744,train,1
2745,train,1
2746,train,0
2747,train,4
2748,train,1
2749,train,1
2750,train,4
2751,train,1
2752,train,1
2753,train,1
2754,train,1
2755,train,3
2756,train,4
2757,train,4
2758,train,0
2759,train,2
2760,train,2
2761,train,5
2762,train,2
2763,train,1
2764,train,2
2765,train,4
2766,train,5
2767,train,1
2768,train,2
2769,train,5
2770,train,1
2771,train,1
2772,train,5
2773,train,5
2774,train,3
2775,train,1
2776,train,1
2777,train,2
2778,train,1
2779,train,0
2780,train,2
2781,train,0
2782,train,5
2783,train,1
2784,train,5
2785,train,1
2786,train,1
2787,train,2
2788,train,4
2789,train,5
2790,train,4
2791,train,1
2792,train,4
2793,train,0
2794,train,5
2795,train,4
2796,train,1
2797,train,1
2798,train,0
2799,train,0
2800,train,0
2801,train,0
2802,train,1
2803,train,5
2804,train,0
2805,train,3
2806,train,1
2807,train,0
2808,train,5
2809,train,1
2810,train,1
2811,train,5
2812,train,0
2813,train,0
2814,train,0
2815,train,0
2816,train,1
2817,train,5
2818,train,0
2819,train,1
2820,train,1
2821,train,2
2822,train,1
2823,train,5
2824,train,1
2825,train,2
2826,train,2
2827,train,5
2828,train,1
2829,train,1
2830,train,1
2831,train,1
2832,train,1
2833,train,5
2834,train,5
2835,train,0
2836,train,2
2837,train,1
2838,train,0
2839,train,4
2840,train,0
2841,train,0
2842,train,2
2843,train,4
2844,train,3
2845,train,1
2846,train,2
2847,train,3
2848,train,4
2849,train,0
2850,train,1
2851,train,5
2852,train,1
2853,train,3
2854,train,1
2855,train,0
2856,train,1
2857,train,3
2858,train,1
2859,train,1
2860,train,4
2861,train,1
2862,train,4
2863,train,1
2864,train,1
2865,train,1
2866,train,4
2867,train,0
2868,train,4
2869,train,5
2870,train,0
2871,train,3
2872,train,1
2873,train,1
2874,train,2
2875,train,5
2876,train,0
2877,train,2
2878,train,5
2879,train,5
2880,train,1
2881,train,1
2882,train,4
2883,train,5
2884,train,0
2885,train,2
2886,train,5
2887,train,1
2888,train,0
2889,train,0
2890,train,4
2891,train,0
2892,train,1
2893,train,4
2894,train,4
2895,train,0
2896,train,1
2897,train,1
2898,train,1
2899,train,1
2900,train,2
2901,train,5
2902,train,5
2903,train,1
2904,train,1
2905,train,4
2906,train,2
2907,train,1
2908,train,1
2909,train,4
2910,train,1
2911,train,1
2912,train,3
2913,train,5
2914,train,0
2915,train,3
2916,train,1
2917,train,0
2918,train,3
2919,train,4
2920,train,4
2921,train,5
2922,train,1
2923,train,1
2924,train,4
2925,train,1
2926,train,1
2927,train,0
2928,train,2
2929,train,3
2930,train,2
2931,train,0
2932,train,1
2933,train,4
2934,train,0
2935,train,4
2936,train,3
2937,train,0
2938,train,0
2939,train,4
2940,train,5
2941,train,4
2942,train,1
2943,train,3
2944,train,1
2945,train,5
2946,train,0
2947,train,4
2948,train,5
2949,train,5
2950,train,1
2951,train,3
2952,train,1
2953,train,0
2954,train,4
2955,train,5
2956,train,1
2957,train,0
2958,train,4
2959,train,1
2960,train,4
2961,train,4
2962,train,1
2963,train,4
2964,train,1
2965,train,2
2966,train,1
2967,train,1
2968,train,5
2969,train,5
2970,train,4
2971,train,1
2972,train,4
2973,train,4
2974,train,1
2975,train,5
2976,train,4
2977,train,0
2978,train,0
2979,train,1
2980,train,4
2981,train,1
2982,train,5
2983,train,5
2984,train,4
2985,train,1
2986,train,1
2987,train,1
2988,train,1
2989,train,5
2990,train,5
2991,train,4
2992,train,2
2993,train,4
2994,train,5
2995,train,1
2996,train,4
2997,train,5
2998,train,0
2999,train,2
3000,train,5
3001,train,1
3002,train,1
3003,train,1
3004,train,3
3005,train,1
3006,train,0
3007,train,1
3008,train,0
3009,train,0
3010,train,1
3011,train,1
3012,train,1
3013,train,1
3014,train,1
3015,train,1
3016,train,5
3017,train,1
3018,train,3
3019,train,4
3020,train,4
3021,train,2
3022,train,1
3023,train,5
3024,train,5
3025,train,1
3026,train,0
3027,train,2
3028,train,0
3029,train,4
3030,train,5
3031,train,2
3032,train,1
3033,train,5
3034,train,5
3035,train,0
3036,train,5
3037,train,2
3038,train,0
3039,train,1
3040,train,1
3041,train,5
3042,train,5
3043,train,4
3044,train,1
3045,train,5
3046,train,1
3047,train,1
3048,train,2
3049,train,0
3050,train,2
3051,train,1
3052,train,1
3053,train,0
3054,train,1
3055,train,0
3056,train,2
3057,train,5
3058,train,5
3059,train,2
3060,train,2
3061,train,4
3062,train,5
3063,train,0
3064,train,5
3065,train,2
3066,train,1
3067,train,0
3068,train,1
3069,train,1
3070,train,4
3071,train,5
3072,train,5
3073,train,5
3074,train,2
3075,train,1
3076,train,4
3077,train,0
3078,train,1
3079,train,0
3080,train,2
3081,train,5
3082,train,0
3083,train,0
3084,train,4
3085,train,1
3086,train,3
3087,train,1
3088,train,1
3089,train,4
3090,train,2
3091,train,1
3092,train,4
3093,train,1
3094,train,5
3095,train,4
3096,train,2
3097,train,0
3098,train,4
3099,train,3
3100,train,2
3101,train,4
3102,train,5
3103,train,1
3104,train,1
3105,train,1
3106,train,5
3107,train,4
3108,train,4
3109,train,1
3110,train,1
3111,train,5
3112,train,5
3113,train,1
3114,train,1
3115,train,1
3116,train,0
3117,train,0
3118,train,5
3119,train,2
3120,train,1
3121,train,1
3122,train,1
3123,train,5
3124,train,5
3125,train,1
3126,train,1
3127,train,5
3128,train,0
3129,train,5
3130,train,2
3131,train,1
3132,train,2
3133,train,1
3134,train,0
3135,train,4
3136,train,2
3137,train,0
3138,train,1
3139,train,1
3140,train,1
3141,train,5
3142,train,0
3143,train,0
3144,train,0
3145,train,4
3146,train,1
3147,train,2
3148,train,4
3149,train,5
3150,train,0
3151,train,1
3152,train,0
3153,train,4
3154,train,1
3155,train,4
3156,train,0
3157,train,5
3158,train,5
3159,train,1
3160,train,1
3161,train,4
3162,train,5
3163,train,0
3164,train,0
3165,train,5
3166,train,0
3167,train,4
3168,train,1
3169,train,4
3170,train,0
3171,train,5
3172,train,1
3173,train,0
3174,train,1
3175,train,0
3176,train,1
3177,train,0
3178,train,2
3179,train,1
3180,train,1
3181,train,4
3182,train,0
3183,train,1
3184,train,1
3185,train,0
3186,train,1
3187,train,4
3188,train,2
3189,train,5
3190,train,4
3191,train,4
3192,train,1
3193,train,1
3194,train,4
3195,train,4
3196,train,1
3197,train,0
3198,train,4
3199,train,5
3200,train,1
3201,train,1
3202,train,4
3203,train,1
3204,train,4
3205,train,1
3206,train,4
3207,train,1
3208,train,1
3209,train,4
3210,train,0
3211,train,4
3212,train,1
3213,train,2
3214,train,0
3215,train,1
3216,train,5
3217,train,0
3218,train,3
3219,train,1
3220,train,1
3221,train,4
3222,train,1
3223,train,2
3224,train,5
3225,train,1
3226,train,1
3227,train,0
3228,train,1
3229,train,2
3230,train,5
3231,train,2
3232,train,2
3233,train,5
3234,train,4
3235,train,0
3236,train,5
3237,train,0
3238,train,2
3239,train,0
3240,train,5
3241,train,5
3242,train,1
3243,train,4
3244,train,5
3245,train,4
3246,train,4
3247,train,1
3248,train,0
3249,train,1
3250,train,4
3251,train,1
3252,train,4
3253,train,5
3254,train,0
3255,train,0
3256,train,4
3257,train,4
3258,train,5
3259,train,4
3260,train,5
3261,train,5
3262,train,2
3263,train,5
3264,train,1
3265,train,1
3266,train,1
3267,train,5
3268,train,1
3269,train,1
3270,train,5
3271,train,2
3272,train,5
3273,train,1
3274,train,1
3275,train,1
3276,train,1
3277,train,1
3278,train,0
3279,train,4
3280,train,4
3281,train,4
3282,train,4
3283,train,1
3284,train,4
3285,train,1
3286,train,4
3287,train,1
3288,train,1
3289,train,5
3290,train,1
3291,train,1
3292,train,2
3293,train,5
3294,train,1
3295,train,0
3296,train,4
3297,train,0
3298,train,4
3299,train,4
3300,train,1
3301,train,1
3302,train,2
3303,train,1
3304,train,1
3305,train,4
3306,train,2
3307,train,2
3308,train,1
3309,train,5
3310,train,4
3311,train,1
3312,train,5
3313,train,0
3314,train,4
3315,train,1
3316,train,5
3317,train,2
3318,train,2
3319,train,4
3320,train,2
3321,train,1
3322,train,0
3323,train,0
3324,train,3
3325,train,1
3326,train,5
3327,train,1
3328,train,5
3329,train,4
3330,train,1
3331,train,1
3332,train,5
3333,train,5
3334,train,4
3335,train,1
3336,train,4
3337,train,1
3338,train,5
3339,train,4
3340,train,4
3341,train,5
3342,train,0
3343,train,1
3344,train,0
3345,train,4
3346,train,1
3347,train,0
3348,train,1
3349,train,5
3350,train,0
3351,train,0
3352,train,1
3353,train,0
3354,train,1
3355,train,5
3356,train,1
3357,train,1
3358,train,0
3359,train,0
3360,train,1
3361,train,0
3362,train,5
3363,train,1
3364,train,1
3365,train,1
3366,train,0
3367,train,0
3368,train,5
3369,train,0
3370,train,4
3371,train,1
3372,train,2
3373,train,1
3374,train,0
3375,train,4
3376,train,2
3377,train,0
3378,train,1
3379,train,1
3380,train,1
3381,train,4
3382,train,5
3383,train,5
3384,train,0
3385,train,1
3386,train,4
3387,train,2
3388,train,0
3389,train,1
3390,train,5
3391,train,5
3392,train,5
3393,train,5
3394,train,4
3395,train,5
3396,train,1
3397,train,4
3398,train,5
3399,train,1
3400,train,4
3401,train,5
3402,train,5
3403,train,0
3404,train,2
3405,train,1
3406,train,1
3407,train,1
3408,train,2
3409,train,4
3410,train,1
3411,train,1
3412,train,2
3413,train,2
3414,train,0
3415,train,5
3416,train,0
3417,train,3
3418,train,2
3419,train,1
3420,train,1
3421,train,4
3422,train,0
3423,train,0
3424,train,1
3425,train,2
3426,train,4
3427,train,5
3428,train,1
3429,train,0
3430,train,3
3431,train,2
3432,train,5
3433,train,0
3434,train,5
3435,train,0
3436,train,4
3437,train,0
3438,train,1
3439,train,1
3440,train,1
3441,train,2
3442,train,5
3443,train,5
3444,train,1
3445,train,1
3446,train,5
3447,train,4
3448,train,0
3449,train,0
3450,train,0
3451,train,3
3452,train,3
3453,train,1
3454,train,5
3455,train,5
3456,train,1
3457,train,0
3458,train,1
3459,train,1
3460,train,0
3461,train,0
3462,train,1
3463,train,5
3464,train,0
3465,train,4
3466,train,1
3467,train,4
3468,train,1
3469,train,4
3470,train,1
3471,train,1
3472,train,1
3473,train,0
3474,train,1
3475,train,0
3476,train,2
3477,train,0
3478,train,0
3479,train,1
3480,train,5
3481,train,2
3482,train,4
3483,train,0
3484,train,3
3485,train,1
3486,train,2
3487,train,1
3488,train,4
3489,train,4
3490,train,2
3491,train,2
3492,train,4
3493,train,1
3494,train,1
3495,train,2
3496,train,1
3497,train,1
3498,train,3
3499,train,5
3500,train,1
3501,train,4
3502,train,1
3503,train,4
3504,train,0
3505,train,1
3506,train,5
3507,train,1
3508,train,1
3509,train,3
3510,train,0
3511,train,5
3512,train,1
3513,train,0
3514,train,0
3515,train,0
3516,train,0
3517,train,4
3518,train,5
3519,train,5
3520,train,5
3521,train,2
3522,train,5
3523,train,1
3524,train,4
3525,train,1
3526,train,1
3527,train,1
3528,train,1
3529,train,5
3530,train,1
3531,train,1
3532,train,0
3533,train,1
3534,train,0
3535,train,0
3536,train,3
3537,train,1
3538,train,1
3539,train,5
3540,train,0
3541,train,1
3542,train,0
3543,train,5
3544,train,1
